timestamp,user_id,action,course_id,system_response
2025-03-10 05:40:44,U390,Enroll,C44,Success
2025-03-10 09:03:14,U807,Enroll,C371,Failure
2025-03-10 07:05:33,U719,Review,C59,Timeout
2025-03-10 02:02:47,U307,Complete,C215,Timeout
2025-03-10 13:47:52,U505,Logout,C232,Redirect
2025-03-10 17:19:59,U848,Click,C448,Redirect
2025-03-10 02:41:27,U812,Click,C38,Timeout
2025-03-10 10:34:26,U779,Search,C425,Timeout
2025-03-10 03:11:41,U804,Search,C12,Success
2025-03-10 03:41:32,U725,Page Visit,C145,Redirect
2025-03-10 00:14:36,U416,Click,C383,Timeout
2025-03-10 11:08:42,U569,Search,N/A,Failure
2025-03-10 21:55:33,U689,Page Visit,N/A,Success
2025-03-10 16:40:31,U362,Complete,C358,Failure
2025-03-10 08:18:00,U80,Click,C140,Redirect
2025-03-10 21:33:32,U503,Click,C261,Success
2025-03-10 02:20:42,U993,Search,C150,Success
2025-03-10 07:10:40,U928,Review,N/A,Success
2025-03-09 23:45:19,U827,Logout,N/A,Success
2025-03-10 01:27:50,U853,Complete,C11,Timeout
2025-03-10 20:16:14,U185,Logout,C67,Success
2025-03-10 08:30:49,U406,Review,C370,Failure
2025-03-10 03:17:50,U916,Review,C435,Success
2025-03-10 13:13:01,U657,Complete,C308,Timeout
2025-03-10 12:41:28,U841,Review,C197,Redirect
2025-03-10 13:30:06,U515,Logout,C231,Timeout
2025-03-10 17:35:32,U630,Complete,C33,Redirect
2025-03-10 08:22:49,U590,Enroll,C2,Success
2025-03-10 17:28:49,U944,Enroll,C239,Timeout
2025-03-10 01:27:20,U938,Click,N/A,Success
2025-03-10 10:07:04,U576,Review,N/A,Success
2025-03-10 09:00:38,U805,Search,N/A,Failure
2025-03-10 11:34:45,U665,Review,C337,Redirect
2025-03-10 05:35:08,U762,Click,N/A,Redirect
2025-03-10 11:28:20,U493,Search,N/A,Timeout
2025-03-10 19:13:44,U70,Enroll,C175,Redirect
2025-03-10 08:13:52,U567,Complete,N/A,Failure
2025-03-10 03:57:02,U442,Review,N/A,Failure
2025-03-10 10:34:02,U727,Search,C352,Timeout
2025-03-10 19:01:43,U566,Enroll,N/A,Success
2025-03-10 17:00:33,U232,Logout,C396,Failure
2025-03-10 04:39:09,U466,Search,C234,Redirect
2025-03-10 06:13:25,U333,Review,C271,Redirect
2025-03-10 21:51:32,U163,Click,C121,Success
2025-03-10 19:42:06,U341,Search,C129,Redirect
2025-03-10 21:11:36,U112,Click,C164,Timeout
2025-03-10 04:10:55,U562,Click,C83,Success
2025-03-10 15:32:59,U597,Page Visit,C439,Timeout
2025-03-10 11:11:55,U209,Logout,C20,Failure
2025-03-10 10:26:53,U466,Click,C423,Redirect
2025-03-10 17:10:48,U890,Review,C185,Redirect
2025-03-10 11:17:11,U715,Click,C113,Redirect
2025-03-10 11:43:00,U190,Logout,N/A,Redirect
2025-03-10 11:03:46,U943,Complete,C295,Failure
2025-03-10 10:50:34,U964,Click,C200,Failure
2025-03-10 08:09:14,U632,Page Visit,C388,Success
2025-03-10 15:58:03,U103,Complete,C314,Redirect
2025-03-10 01:19:10,U468,Search,N/A,Redirect
2025-03-10 01:05:42,U90,Click,C471,Timeout
2025-03-10 20:44:54,U251,Review,N/A,Redirect
2025-03-10 17:29:47,U96,Page Visit,C386,Timeout
2025-03-10 18:00:19,U310,Enroll,C124,Timeout
2025-03-09 23:47:13,U316,Logout,N/A,Failure
2025-03-10 12:02:02,U584,Search,C108,Failure
2025-03-10 20:18:11,U436,Click,N/A,Failure
2025-03-10 16:53:39,U669,Enroll,C466,Timeout
2025-03-10 04:57:24,U572,Review,N/A,Success
2025-03-10 17:54:34,U199,Page Visit,N/A,Success
2025-03-10 09:46:26,U587,Complete,C398,Timeout
2025-03-10 11:44:53,U988,Page Visit,C55,Success
2025-03-10 10:50:14,U739,Page Visit,N/A,Timeout
2025-03-10 13:08:07,U85,Enroll,C320,Redirect
2025-03-10 13:07:15,U106,Logout,C406,Timeout
2025-03-10 10:23:17,U491,Complete,C398,Timeout
2025-03-10 19:18:03,U739,Logout,N/A,Success
2025-03-10 05:03:17,U561,Page Visit,C352,Redirect
2025-03-10 00:26:33,U321,Complete,N/A,Timeout
2025-03-09 23:38:39,U174,Click,C183,Failure
2025-03-10 09:21:02,U924,Complete,N/A,Timeout
2025-03-09 23:21:05,U28,Search,C354,Timeout
2025-03-10 10:49:08,U974,Page Visit,C394,Success
2025-03-10 14:56:10,U986,Enroll,N/A,Timeout
2025-03-10 03:01:31,U786,Page Visit,C370,Success
2025-03-10 22:08:23,U434,Logout,C70,Timeout
2025-03-10 08:54:40,U931,Complete,C410,Timeout
2025-03-10 13:18:40,U982,Logout,N/A,Failure
2025-03-10 03:15:41,U699,Page Visit,C288,Failure
2025-03-10 06:03:29,U265,Complete,C91,Success
2025-03-10 04:35:01,U631,Click,C384,Success
2025-03-10 08:50:53,U346,Enroll,C399,Redirect
2025-03-10 16:18:34,U627,Page Visit,C484,Redirect
2025-03-10 17:58:20,U514,Page Visit,N/A,Redirect
2025-03-10 16:41:58,U422,Page Visit,N/A,Redirect
2025-03-10 11:52:57,U724,Page Visit,N/A,Failure
2025-03-10 12:01:39,U714,Click,C144,Timeout
2025-03-10 04:23:44,U330,Page Visit,N/A,Failure
2025-03-10 18:31:04,U235,Logout,C254,Redirect
2025-03-10 03:25:10,U713,Enroll,N/A,Failure
2025-03-10 18:45:27,U819,Click,N/A,Redirect
2025-03-10 02:51:22,U316,Logout,N/A,Failure
2025-03-10 08:51:36,U616,Logout,C228,Timeout
2025-03-10 01:23:54,U911,Search,C313,Timeout
2025-03-10 06:30:42,U884,Enroll,N/A,Redirect
2025-03-10 15:30:41,U990,Search,N/A,Success
2025-03-10 16:33:32,U811,Enroll,C258,Success
2025-03-10 07:06:51,U471,Search,N/A,Success
2025-03-10 14:00:47,U643,Complete,N/A,Failure
2025-03-10 19:52:00,U188,Page Visit,C194,Redirect
2025-03-10 13:22:57,U294,Review,N/A,Redirect
2025-03-10 21:10:41,U632,Enroll,C216,Redirect
2025-03-10 05:06:31,U984,Click,C52,Success
2025-03-10 00:22:05,U458,Complete,C124,Redirect
2025-03-10 06:00:27,U673,Click,C353,Failure
2025-03-10 00:20:26,U318,Search,C458,Redirect
2025-03-10 16:05:44,U664,Logout,C408,Failure
2025-03-10 13:31:14,U456,Logout,N/A,Timeout
2025-03-10 21:28:46,U454,Click,C366,Success
2025-03-10 13:39:17,U918,Complete,C116,Success
2025-03-10 04:14:18,U234,Search,C365,Success
2025-03-10 06:12:38,U724,Search,C301,Success
2025-03-10 16:13:56,U439,Logout,C439,Redirect
2025-03-09 23:45:11,U473,Review,C19,Timeout
2025-03-10 05:12:19,U159,Review,C212,Failure
2025-03-10 05:58:28,U395,Complete,C25,Success
2025-03-10 07:44:42,U945,Click,C47,Timeout
2025-03-10 20:31:21,U626,Logout,C164,Success
2025-03-10 20:04:55,U457,Click,C297,Redirect
2025-03-10 15:31:28,U569,Logout,N/A,Failure
2025-03-10 00:04:12,U397,Search,C133,Timeout
2025-03-10 07:46:40,U520,Search,C193,Success
2025-03-10 17:18:20,U250,Search,C341,Failure
2025-03-09 23:04:32,U484,Page Visit,C73,Redirect
2025-03-10 05:46:12,U778,Review,C362,Redirect
2025-03-10 12:43:07,U720,Page Visit,N/A,Success
2025-03-10 02:33:16,U825,Logout,C456,Success
2025-03-10 03:25:49,U375,Logout,C266,Failure
2025-03-10 17:51:00,U998,Complete,C384,Success
2025-03-10 08:38:33,U208,Page Visit,C82,Success
2025-03-10 18:24:01,U42,Review,C11,Timeout
2025-03-10 06:26:38,U603,Search,C366,Failure
2025-03-10 01:54:30,U399,Page Visit,C388,Redirect
2025-03-10 21:53:36,U944,Logout,C79,Success
2025-03-10 19:10:49,U980,Enroll,N/A,Timeout
2025-03-10 06:04:29,U644,Complete,C215,Success
2025-03-10 12:34:55,U526,Page Visit,N/A,Success
2025-03-10 18:19:36,U240,Complete,C451,Success
2025-03-10 02:25:37,U340,Enroll,N/A,Redirect
2025-03-10 09:16:17,U493,Logout,N/A,Failure
2025-03-10 10:39:07,U609,Click,C42,Failure
2025-03-10 08:47:34,U644,Logout,N/A,Timeout
2025-03-10 04:47:30,U133,Click,C417,Success
2025-03-10 08:10:51,U919,Enroll,C439,Success
2025-03-10 08:00:17,U572,Click,N/A,Failure
2025-03-10 02:57:30,U948,Search,C461,Redirect
2025-03-09 23:52:11,U75,Search,C132,Redirect
2025-03-10 15:27:55,U1000,Review,N/A,Failure
2025-03-10 00:53:53,U622,Page Visit,C105,Timeout
2025-03-10 10:11:38,U777,Search,C150,Timeout
2025-03-10 17:16:32,U85,Logout,C330,Success
2025-03-10 21:50:51,U583,Click,C323,Redirect
2025-03-10 20:23:11,U564,Page Visit,C92,Redirect
2025-03-10 17:36:49,U271,Search,C224,Failure
2025-03-10 10:50:09,U805,Page Visit,N/A,Redirect
2025-03-10 21:03:29,U813,Search,N/A,Failure
2025-03-10 20:58:02,U973,Search,C304,Redirect
2025-03-10 22:29:19,U331,Complete,C305,Timeout
2025-03-10 16:15:38,U40,Logout,C240,Failure
2025-03-10 11:05:56,U399,Enroll,N/A,Failure
2025-03-10 01:40:16,U302,Enroll,C77,Redirect
2025-03-10 12:12:57,U239,Enroll,N/A,Timeout
2025-03-10 16:43:56,U234,Search,N/A,Timeout
2025-03-10 11:38:39,U212,Complete,C305,Redirect
2025-03-10 21:21:40,U307,Enroll,C332,Success
2025-03-10 11:10:55,U322,Complete,C289,Success
2025-03-10 07:28:14,U319,Page Visit,C260,Timeout
2025-03-10 01:04:02,U48,Logout,C176,Redirect
2025-03-10 02:12:59,U659,Enroll,C356,Redirect
2025-03-10 21:08:22,U792,Click,C136,Redirect
2025-03-10 00:36:19,U75,Complete,C256,Success
2025-03-10 20:21:03,U687,Complete,C196,Failure
2025-03-10 07:45:12,U89,Complete,C301,Success
2025-03-10 11:04:38,U200,Complete,C292,Failure
2025-03-10 07:37:33,U300,Complete,C459,Redirect
2025-03-10 10:34:53,U187,Enroll,C85,Failure
2025-03-10 01:31:10,U606,Complete,N/A,Failure
2025-03-10 02:23:08,U932,Logout,C90,Success
2025-03-10 06:33:22,U617,Complete,C28,Redirect
2025-03-10 02:45:43,U478,Search,C220,Failure
2025-03-10 01:10:51,U777,Enroll,C263,Redirect
2025-03-10 19:30:11,U561,Logout,N/A,Success
2025-03-10 20:17:20,U711,Complete,C26,Timeout
2025-03-10 22:35:58,U585,Page Visit,C83,Success
2025-03-09 23:22:21,U423,Page Visit,N/A,Success
2025-03-10 14:42:32,U106,Search,C174,Timeout
2025-03-10 20:44:06,U614,Logout,C52,Redirect
2025-03-10 00:44:47,U415,Review,C361,Success
2025-03-10 22:27:32,U579,Review,C79,Redirect
2025-03-10 09:29:34,U957,Search,C411,Success
2025-03-10 12:10:19,U331,Page Visit,N/A,Success
2025-03-10 18:27:35,U669,Review,N/A,Redirect
2025-03-10 10:01:31,U612,Logout,C79,Redirect
2025-03-10 03:28:21,U605,Search,N/A,Failure
2025-03-10 20:11:12,U259,Enroll,C188,Failure
2025-03-10 04:06:59,U700,Click,C93,Success
2025-03-10 08:48:13,U509,Click,N/A,Timeout
2025-03-10 19:28:40,U810,Logout,N/A,Success
2025-03-10 12:40:12,U47,Search,C61,Redirect
2025-03-10 14:42:02,U964,Enroll,C63,Failure
2025-03-10 10:00:16,U367,Complete,C69,Redirect
2025-03-10 08:21:16,U730,Click,C174,Redirect
2025-03-10 13:51:23,U808,Logout,C11,Failure
2025-03-10 12:08:13,U16,Page Visit,C466,Redirect
2025-03-10 08:33:20,U865,Page Visit,C331,Success
2025-03-09 22:56:05,U284,Review,C182,Success
2025-03-10 13:48:36,U605,Logout,C415,Failure
2025-03-10 13:02:51,U415,Search,C420,Redirect
2025-03-10 20:12:03,U538,Page Visit,C181,Failure
2025-03-10 19:26:38,U298,Logout,C437,Success
2025-03-10 00:02:20,U443,Search,C46,Timeout
2025-03-10 20:03:57,U629,Page Visit,C444,Success
2025-03-10 10:48:29,U168,Complete,C471,Redirect
2025-03-10 04:41:17,U671,Logout,N/A,Timeout
2025-03-10 19:44:30,U688,Page Visit,C76,Redirect
2025-03-10 19:08:36,U931,Page Visit,C244,Timeout
2025-03-10 05:01:03,U638,Enroll,C491,Timeout
2025-03-10 02:54:17,U905,Complete,C340,Timeout
2025-03-10 11:50:54,U978,Search,C181,Success
2025-03-10 07:12:20,U661,Page Visit,C315,Success
2025-03-10 11:46:43,U797,Complete,N/A,Redirect
2025-03-10 17:25:50,U712,Search,C457,Redirect
2025-03-10 00:32:08,U479,Logout,C479,Failure
2025-03-10 03:54:57,U642,Review,C428,Redirect
2025-03-10 05:10:19,U559,Enroll,C407,Redirect
2025-03-10 04:11:57,U786,Review,C479,Timeout
2025-03-10 09:51:36,U997,Review,C51,Timeout
2025-03-10 20:54:06,U856,Review,N/A,Failure
2025-03-10 07:40:50,U429,Logout,C235,Success
2025-03-10 17:24:15,U234,Complete,N/A,Success
2025-03-10 10:08:32,U657,Enroll,C288,Timeout
2025-03-10 02:07:30,U448,Click,C27,Success
2025-03-10 03:27:34,U73,Logout,N/A,Timeout
2025-03-09 23:40:23,U915,Enroll,C326,Success
2025-03-10 04:03:15,U287,Logout,C483,Success
2025-03-10 06:41:07,U334,Page Visit,N/A,Timeout
2025-03-10 06:09:03,U537,Review,C489,Failure
2025-03-10 13:14:28,U566,Search,C422,Redirect
2025-03-10 17:40:29,U340,Search,C397,Success
2025-03-10 11:32:54,U914,Enroll,C258,Failure
2025-03-10 09:44:21,U613,Logout,N/A,Timeout
2025-03-10 17:43:05,U323,Search,C22,Failure
2025-03-10 00:49:44,U735,Enroll,N/A,Success
2025-03-10 03:49:10,U355,Review,N/A,Timeout
2025-03-10 18:19:08,U853,Search,C149,Redirect
2025-03-10 10:17:48,U833,Search,C352,Failure
2025-03-10 18:15:39,U277,Logout,C10,Timeout
2025-03-10 06:17:27,U634,Review,C214,Failure
2025-03-10 17:50:35,U806,Click,C239,Success
2025-03-10 06:20:24,U379,Enroll,N/A,Redirect
2025-03-10 00:37:25,U731,Complete,C330,Failure
2025-03-10 18:22:32,U745,Enroll,C75,Timeout
2025-03-10 07:11:09,U20,Complete,N/A,Failure
2025-03-10 16:26:54,U838,Search,C16,Failure
2025-03-10 01:12:40,U300,Logout,C298,Timeout
2025-03-09 23:49:02,U988,Review,N/A,Failure
2025-03-10 00:13:07,U331,Review,C45,Redirect
2025-03-10 13:16:39,U624,Page Visit,N/A,Success
2025-03-10 14:08:57,U769,Enroll,C372,Success
2025-03-10 07:09:56,U266,Logout,C146,Success
2025-03-10 02:00:38,U877,Page Visit,N/A,Failure
2025-03-10 07:24:53,U26,Complete,C78,Redirect
2025-03-10 09:54:03,U245,Page Visit,C302,Redirect
2025-03-10 04:59:04,U557,Enroll,C343,Redirect
2025-03-10 03:23:15,U813,Page Visit,C16,Failure
2025-03-10 07:25:29,U715,Enroll,C28,Success
2025-03-10 03:56:55,U315,Page Visit,C384,Success
2025-03-09 22:51:52,U978,Review,N/A,Success
2025-03-10 07:44:15,U559,Click,N/A,Failure
2025-03-10 17:55:10,U640,Review,C314,Failure
2025-03-10 01:42:47,U481,Enroll,C215,Redirect
2025-03-10 18:25:44,U45,Search,C497,Timeout
2025-03-10 19:49:04,U639,Click,C71,Timeout
2025-03-10 09:57:14,U595,Review,C207,Redirect
2025-03-10 12:09:22,U106,Complete,C386,Redirect
2025-03-10 05:32:06,U73,Complete,C457,Success
2025-03-10 04:49:08,U58,Click,C351,Redirect
2025-03-10 05:17:41,U819,Logout,N/A,Timeout
2025-03-10 22:17:21,U824,Click,C274,Failure
2025-03-10 12:04:25,U763,Click,C310,Success
2025-03-10 22:37:52,U542,Review,N/A,Failure
2025-03-10 13:21:01,U367,Page Visit,N/A,Success
2025-03-10 15:43:40,U97,Click,C419,Success
2025-03-10 10:41:50,U660,Review,N/A,Timeout
2025-03-10 10:33:42,U472,Complete,C34,Success
2025-03-10 12:52:47,U921,Enroll,C14,Timeout
2025-03-10 06:24:59,U391,Page Visit,N/A,Timeout
2025-03-09 23:59:23,U901,Logout,C164,Failure
2025-03-10 03:41:11,U245,Logout,C206,Timeout
2025-03-10 06:48:39,U446,Enroll,N/A,Success
2025-03-10 09:39:25,U247,Enroll,C492,Redirect
2025-03-10 10:37:38,U764,Review,C329,Redirect
2025-03-10 07:02:34,U127,Page Visit,N/A,Redirect
2025-03-10 12:38:38,U199,Search,N/A,Success
2025-03-10 04:25:30,U325,Enroll,C103,Success
2025-03-10 02:46:28,U931,Page Visit,C291,Failure
2025-03-10 07:00:17,U365,Click,C328,Failure
2025-03-10 11:36:55,U423,Page Visit,C148,Success
2025-03-10 00:59:42,U635,Complete,N/A,Redirect
2025-03-10 18:31:14,U309,Click,N/A,Redirect
2025-03-10 16:13:40,U983,Click,C485,Failure
2025-03-10 06:15:20,U970,Click,C341,Failure
2025-03-10 14:46:38,U460,Search,C278,Success
2025-03-10 16:03:03,U484,Click,C370,Success
2025-03-10 19:48:32,U727,Search,C90,Redirect
2025-03-10 05:11:07,U905,Complete,C93,Redirect
2025-03-10 05:56:52,U907,Click,C212,Redirect
2025-03-10 13:21:46,U283,Complete,C165,Success
2025-03-10 02:37:39,U771,Enroll,C490,Redirect
2025-03-10 12:03:16,U671,Click,C423,Failure
2025-03-10 12:40:36,U717,Search,C253,Failure
2025-03-10 06:08:10,U423,Search,C128,Redirect
2025-03-10 02:28:48,U398,Enroll,N/A,Redirect
2025-03-10 05:04:16,U528,Page Visit,C110,Success
2025-03-10 09:36:14,U584,Click,C229,Failure
2025-03-10 21:14:51,U43,Complete,C100,Redirect
2025-03-10 12:04:08,U117,Complete,N/A,Timeout
2025-03-10 10:22:57,U874,Review,C104,Timeout
2025-03-10 05:49:54,U567,Logout,C181,Success
2025-03-10 00:57:39,U886,Complete,C437,Failure
2025-03-10 04:39:41,U399,Logout,C202,Redirect
2025-03-10 17:40:31,U29,Page Visit,N/A,Success
2025-03-10 12:59:42,U209,Review,C305,Timeout
2025-03-09 23:52:18,U895,Review,C405,Failure
2025-03-10 00:10:55,U315,Search,C288,Timeout
2025-03-10 09:51:23,U29,Click,C235,Success
2025-03-10 00:23:00,U185,Click,N/A,Success
2025-03-10 06:59:53,U81,Page Visit,C454,Failure
2025-03-10 18:57:21,U189,Complete,N/A,Timeout
2025-03-10 17:33:39,U765,Complete,C408,Success
2025-03-10 03:53:36,U572,Review,C241,Success
2025-03-10 14:31:39,U833,Logout,C430,Failure
2025-03-10 05:39:28,U566,Enroll,N/A,Failure
2025-03-10 04:10:58,U267,Enroll,N/A,Timeout
2025-03-10 22:37:13,U971,Search,C350,Failure
2025-03-10 14:50:02,U711,Enroll,C21,Timeout
2025-03-10 04:11:14,U873,Enroll,C10,Redirect
2025-03-10 22:12:25,U633,Search,N/A,Redirect
2025-03-10 09:44:40,U730,Review,C265,Success
2025-03-10 05:42:02,U106,Page Visit,N/A,Timeout
2025-03-10 11:49:18,U749,Page Visit,C195,Redirect
2025-03-10 07:50:27,U11,Search,C177,Failure
2025-03-10 01:46:32,U501,Click,C30,Success
2025-03-10 15:43:14,U385,Review,C113,Success
2025-03-10 13:21:58,U825,Click,C453,Timeout
2025-03-10 13:00:58,U198,Page Visit,N/A,Timeout
2025-03-10 09:11:36,U231,Click,N/A,Timeout
2025-03-10 13:43:00,U159,Logout,N/A,Failure
2025-03-10 15:57:00,U786,Review,N/A,Success
2025-03-10 00:37:44,U820,Page Visit,C314,Timeout
2025-03-10 22:45:29,U19,Search,C98,Failure
2025-03-10 05:37:31,U938,Enroll,C12,Success
2025-03-10 01:46:31,U22,Click,C407,Failure
2025-03-10 14:26:54,U566,Search,N/A,Failure
2025-03-09 23:30:35,U809,Click,C226,Timeout
2025-03-10 08:50:57,U644,Enroll,C318,Success
2025-03-10 04:37:27,U19,Enroll,N/A,Redirect
2025-03-10 15:50:55,U189,Logout,C293,Timeout
2025-03-10 04:38:40,U813,Complete,C117,Failure
2025-03-10 10:51:12,U537,Complete,C295,Redirect
2025-03-10 17:29:53,U490,Logout,C401,Success
2025-03-10 22:06:36,U470,Logout,C86,Timeout
2025-03-10 05:03:27,U113,Logout,C413,Timeout
2025-03-10 12:28:08,U239,Review,C26,Redirect
2025-03-10 17:27:34,U113,Click,C138,Success
2025-03-10 01:36:49,U723,Review,C15,Redirect
2025-03-10 20:18:44,U524,Search,C45,Failure
2025-03-10 03:59:10,U248,Enroll,C367,Redirect
2025-03-10 06:42:34,U620,Enroll,C197,Success
2025-03-10 18:14:00,U325,Page Visit,C2,Timeout
2025-03-10 02:18:55,U423,Logout,N/A,Failure
2025-03-10 17:51:15,U388,Click,C231,Timeout
2025-03-10 01:45:28,U68,Search,C60,Success
2025-03-09 23:36:05,U613,Click,C72,Success
2025-03-10 00:09:10,U983,Page Visit,C165,Failure
2025-03-10 04:34:24,U711,Page Visit,N/A,Timeout
2025-03-10 13:08:02,U604,Complete,C306,Redirect
2025-03-10 10:44:07,U268,Review,C213,Failure
2025-03-10 15:53:58,U598,Logout,C335,Failure
2025-03-10 01:15:55,U908,Search,N/A,Success
2025-03-10 02:26:55,U8,Enroll,C224,Redirect
2025-03-09 23:35:45,U771,Click,N/A,Redirect
2025-03-09 23:11:05,U311,Enroll,C336,Redirect
2025-03-10 03:12:05,U321,Enroll,N/A,Failure
2025-03-10 10:49:11,U522,Page Visit,N/A,Redirect
2025-03-10 19:07:57,U625,Logout,C446,Failure
2025-03-10 16:23:48,U435,Click,C476,Failure
2025-03-10 17:52:53,U354,Page Visit,C14,Failure
2025-03-10 18:03:51,U205,Logout,N/A,Success
2025-03-10 09:17:13,U715,Complete,N/A,Timeout
2025-03-10 06:39:23,U136,Search,N/A,Timeout
2025-03-10 12:09:09,U349,Logout,C441,Timeout
2025-03-10 09:35:09,U806,Logout,C77,Redirect
2025-03-10 11:23:27,U50,Click,N/A,Timeout
2025-03-10 21:08:10,U159,Review,C4,Redirect
2025-03-10 10:44:38,U433,Enroll,C391,Timeout
2025-03-10 12:23:10,U350,Enroll,C452,Redirect
2025-03-10 03:28:07,U492,Review,N/A,Success
2025-03-10 03:56:24,U462,Page Visit,C220,Failure
2025-03-10 15:01:11,U475,Review,C473,Redirect
2025-03-10 20:01:03,U850,Enroll,N/A,Success
2025-03-10 05:25:02,U82,Click,C264,Timeout
2025-03-10 05:02:05,U987,Search,N/A,Success
2025-03-10 19:07:51,U633,Logout,C223,Failure
2025-03-10 14:08:52,U772,Search,C35,Success
2025-03-09 23:58:57,U781,Logout,C152,Failure
2025-03-10 10:17:44,U470,Search,C54,Redirect
2025-03-10 06:27:49,U582,Review,C291,Redirect
2025-03-10 17:04:58,U528,Click,N/A,Success
2025-03-10 17:09:49,U582,Click,C490,Redirect
2025-03-10 08:40:44,U811,Enroll,C461,Failure
2025-03-10 02:13:58,U659,Click,N/A,Redirect
2025-03-10 11:11:46,U819,Logout,C489,Success
2025-03-10 15:10:13,U679,Search,C474,Redirect
2025-03-10 02:37:09,U170,Click,C212,Redirect
2025-03-10 05:11:29,U669,Enroll,C315,Success
2025-03-10 17:42:03,U796,Review,C233,Success
2025-03-10 05:47:24,U58,Complete,N/A,Redirect
2025-03-10 20:03:30,U609,Review,N/A,Success
2025-03-10 20:32:26,U436,Page Visit,C153,Success
2025-03-10 22:15:18,U866,Click,C184,Failure
2025-03-10 01:01:54,U57,Search,C185,Failure
2025-03-10 12:47:46,U782,Review,C172,Failure
2025-03-10 13:08:39,U328,Search,N/A,Failure
2025-03-10 05:11:08,U590,Review,C399,Failure
2025-03-10 11:07:46,U626,Click,C483,Timeout
2025-03-10 22:16:39,U709,Click,C382,Redirect
2025-03-10 12:34:38,U339,Search,C449,Failure
2025-03-10 02:07:01,U601,Page Visit,C222,Redirect
2025-03-10 15:51:32,U337,Click,C308,Redirect
2025-03-10 15:26:24,U793,Review,N/A,Success
2025-03-10 01:31:52,U50,Search,C16,Timeout
2025-03-10 13:08:26,U487,Page Visit,C350,Success
2025-03-10 08:51:12,U19,Search,N/A,Timeout
2025-03-10 14:23:30,U399,Click,C276,Success
2025-03-10 18:26:08,U125,Click,C20,Redirect
2025-03-10 10:09:34,U133,Logout,C494,Success
2025-03-10 17:05:14,U61,Search,N/A,Redirect
2025-03-10 16:24:46,U935,Complete,C351,Failure
2025-03-10 05:24:08,U224,Review,C262,Redirect
2025-03-10 18:31:19,U279,Review,N/A,Timeout
2025-03-10 06:24:08,U127,Enroll,C113,Success
2025-03-10 00:42:18,U972,Click,C44,Success
2025-03-10 16:13:54,U545,Page Visit,C321,Failure
2025-03-10 10:24:24,U491,Complete,C104,Success
2025-03-10 20:26:26,U808,Enroll,C398,Redirect
2025-03-10 21:20:45,U785,Click,C46,Failure
2025-03-10 01:28:25,U361,Enroll,C151,Redirect
2025-03-10 05:08:05,U136,Click,C91,Redirect
2025-03-10 18:36:22,U101,Page Visit,C436,Redirect
2025-03-10 14:32:28,U925,Page Visit,C396,Failure
2025-03-10 22:23:48,U810,Enroll,N/A,Redirect
2025-03-10 15:25:50,U697,Review,C218,Redirect
2025-03-10 13:12:43,U569,Search,C205,Success
2025-03-09 22:58:44,U679,Complete,C408,Failure
2025-03-10 01:08:25,U297,Enroll,C320,Redirect
2025-03-10 05:18:28,U9,Review,C339,Timeout
2025-03-10 18:16:43,U857,Click,C142,Redirect
2025-03-10 19:42:59,U889,Enroll,N/A,Timeout
2025-03-10 22:02:00,U380,Complete,N/A,Timeout
2025-03-10 08:40:05,U666,Search,C264,Failure
2025-03-10 09:24:37,U467,Enroll,C268,Timeout
2025-03-10 17:25:06,U766,Enroll,C153,Timeout
2025-03-10 01:25:40,U54,Search,C29,Redirect
2025-03-10 20:25:53,U372,Search,C379,Success
2025-03-10 01:18:19,U792,Review,C406,Success
2025-03-10 02:03:55,U434,Enroll,N/A,Timeout
2025-03-10 01:41:51,U948,Click,N/A,Failure
2025-03-10 14:39:00,U677,Enroll,C153,Timeout
2025-03-10 20:24:56,U211,Complete,C15,Redirect
2025-03-10 08:24:59,U549,Enroll,C284,Success
2025-03-10 07:58:33,U330,Page Visit,C328,Timeout
2025-03-10 07:47:54,U198,Enroll,N/A,Failure
2025-03-10 04:40:09,U219,Search,C137,Success
2025-03-09 23:37:16,U579,Click,C443,Timeout
2025-03-10 20:40:18,U149,Review,N/A,Failure
2025-03-10 22:17:39,U632,Click,C199,Failure
2025-03-10 09:17:09,U82,Enroll,N/A,Success
2025-03-10 12:14:39,U790,Complete,C367,Timeout
2025-03-10 17:08:08,U496,Search,C464,Timeout
2025-03-10 04:15:03,U73,Logout,C435,Success
2025-03-10 00:34:06,U624,Logout,N/A,Redirect
2025-03-10 12:18:07,U408,Click,C474,Timeout
2025-03-10 18:56:01,U790,Search,C275,Timeout
2025-03-10 10:16:45,U669,Page Visit,N/A,Failure
2025-03-10 11:03:30,U265,Click,C352,Redirect
2025-03-10 04:54:50,U588,Complete,C414,Timeout
2025-03-10 16:28:50,U925,Page Visit,C455,Success
2025-03-10 09:02:00,U36,Enroll,N/A,Timeout
2025-03-10 15:01:17,U687,Search,C455,Failure
2025-03-10 22:02:59,U461,Enroll,N/A,Timeout
2025-03-10 16:32:40,U821,Search,C113,Redirect
2025-03-10 08:30:40,U29,Logout,N/A,Timeout
2025-03-10 09:21:15,U403,Review,C485,Success
2025-03-09 23:23:13,U389,Page Visit,N/A,Failure
2025-03-10 18:13:33,U827,Click,C1,Timeout
2025-03-10 17:36:32,U840,Page Visit,C414,Failure
2025-03-10 20:06:54,U772,Page Visit,N/A,Timeout
2025-03-10 06:13:28,U469,Search,C341,Redirect
2025-03-10 20:37:03,U668,Logout,N/A,Failure
